City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
102,noumea,-22.2763,166.4572,25.0,99,0,4.29,NC,1718761810
103,whitehorse,60.7161,-135.0538,22.23,35,75,6.71,CA,1718761852
104,palma sola,-23.9634,-64.2987,13.22,95,0,1.29,AR,1718762034
105,tacarigua,10.0862,-67.9198,22.72,96,100,0.36,VE,1718762035
106,georgetown,5.4112,100.3354,30.96,74,20,2.57,MY,1718761768
107,dudinka,69.4058,86.1778,1.48,55,98,8.53,RU,1718761976
108,plouzane,48.3833,-4.6167,13.18,94,0,5.14,FR,1718762036
109,allende,25.2833,-100.0167,32.16,72,79,1.34,MX,1718762036
110,wailua homesteads,22.0669,-159.378,30.24,79,100,7.2,US,1718762036
111,keflavik,64.0049,-22.5624,8.95,100,100,2.57,IS,1718762036
112,arenapolis,-14.4503,-56.8461,22.22,43,0,1.88,BR,1718762037
113,concepcion del oro,24.6333,-101.4167,21.51,28,0,4.33,MX,1718762037
114,pachino,36.7186,15.0907,23.79,63,2,3.15,IT,1718762037
115,utrik,11.2278,169.8474,28.42,77,44,5.97,MH,1718762037
116,la rinconada,37.4873,-5.9826,17.21,83,0,1.54,ES,1718762038
117,holualoa,19.6228,-155.9522,25.91,89,100,5.14,US,1718762038
118,ancud,-41.8697,-73.8203,5.59,72,92,3.69,CL,1718762038
119,armstrong,-32.7822,-61.6022,16.37,77,99,3.23,AR,1718762038
120,karratha,-20.7377,116.8463,26.18,54,100,6.66,AU,1718762039
121,port-vila,-17.7338,168.3219,26.78,74,75,2.57,VU,1718762039
122,port elizabeth,-33.918,25.5701,15.17,85,0,2.68,ZA,1718762040
123,novodvinsk,64.4165,40.8122,14.86,98,100,4.29,RU,1718762040
124,afaahiti,-17.75,-149.2833,25.93,62,18,7.5,PF,1718762040
125,tamiahua,21.2667,-97.45,28.58,83,66,6.81,MX,1718762040
126,melekeok village,7.4957,134.6367,31.31,70,75,3.09,PW,1718762041
127,nar'yan-mar,67.6713,53.087,5.6,61,83,5.1,RU,1718762041
128,badger,64.8,-147.5333,25.95,33,75,4.63,US,1718762041
129,bandarbeyla,9.4942,50.8122,26.35,77,80,9.49,SO,1718762041
130,timbiqui,2.7717,-77.6654,24.54,94,100,1.75,CO,1718762042
131,margaret river,-33.95,115.0667,14.78,61,85,2.9,AU,1718762042
132,siwa oasis,29.2041,25.5195,28.16,38,0,2.76,EG,1718762042
133,ilulissat,69.2167,-51.1,6.01,81,20,2.57,GL,1718762042
134,monchegorsk,67.9397,32.8739,14.58,84,100,1.18,RU,1718762043
135,avarua,-21.2078,-159.775,25.03,61,75,6.17,CK,1718762043
136,callao,-12.0667,-77.15,17.62,82,100,3.6,PE,1718762043
137,kone,-21.0595,164.8658,25.63,39,0,3.45,NC,1718762043
138,pulsano,40.3821,17.3564,25.84,45,1,0.89,IT,1718762044
139,kavaratti,10.5669,72.642,28.1,83,100,5.03,IN,1718762044
140,nouadhibou,20.931,-17.0347,21.99,73,33,7.2,MR,1718762045
141,tiksi,71.6872,128.8694,4.01,81,96,3.14,RU,1718762045
142,cabo san lucas,22.8909,-109.9124,32.01,70,0,8.51,MX,1718761627
143,ponta delgada,37.7333,-25.6667,18.44,68,75,2.57,PT,1718762045
144,san antonio de pale,-1.4014,5.6325,24.61,85,54,5.8,GQ,1718762046
145,northam,51.0333,-4.2167,13.12,86,71,2.6,GB,1718762046
146,tubarjal,30.4999,38.216,30.4,19,0,4.1,SA,1718762046
147,cheremukhovo,60.3484,59.9851,12.78,75,100,1.99,RU,1718762046
148,zambezi,-13.5432,23.1047,9.72,58,0,1.72,ZM,1718762047
149,chifeng,42.2683,118.9636,31.4,28,99,7.46,CN,1718762047
150,acapulco de juarez,16.8634,-99.8901,25.21,80,34,6.9,MX,1718762047
151,kinablangan,7.6947,126.5503,25.07,88,100,1.04,PH,1718762047
152,constantia,44.1833,28.65,18.38,72,0,1.38,RO,1718762048
153,phalaborwa,-23.943,31.1411,17.6,41,5,3.04,ZA,1718762048
154,chegdomyn,51.1167,133.0167,16.95,57,98,2.47,RU,1718762048
155,fort mcmurray,56.7268,-111.381,15.77,41,0,1.54,CA,1718762048
156,fairfax,38.8501,-77.3497,27.59,66,16,0.89,US,1718762049
157,cooper's town,26.8667,-77.5167,26.8,80,7,10.82,BS,1718762049
158,laguna,38.421,-121.4238,32.19,20,0,3.09,US,1718762048
159,albany,42.6001,-73.9662,28.36,69,98,1.42,US,1718762049
160,kodiak,57.79,-152.4072,8.73,87,100,4.63,US,1718762050
161,codrington,-38.2667,141.9667,11.68,52,71,3.04,AU,1718762050
162,carnarvon,-24.8667,113.6333,17.9,56,0,10.95,AU,1718762051
163,faro,37.0194,-7.9322,17.88,88,75,2.57,PT,1718762051
164,harper,4.375,-7.7169,25.11,81,100,3.08,LR,1718762051
165,geraldton,-28.7667,114.6,15.23,63,0,9.26,AU,1718762052
166,gaalkacyo,6.7697,47.4308,25.44,71,57,6.8,SO,1718762052
167,la passe,45.5549,-0.8967,18.13,96,100,2.34,FR,1718762052
168,at taj,24.2049,23.2857,27.19,25,0,3.99,LY,1718762052
169,msanga,-6.05,36.0333,18.69,91,0,1.78,TZ,1718762053
170,luderitz,-26.6481,15.1594,12.83,88,0,3.73,NA,1718762053
171,aasiaat,68.7098,-52.8699,2.3,93,100,3.01,GL,1718762053
172,kozluk,38.1938,41.4885,14.14,26,0,4.43,TR,1718762053
173,jamestown,42.097,-79.2353,26.77,95,100,3.6,US,1718761790
174,alice springs,-23.7,133.8833,24.75,33,20,3.6,AU,1718762054
175,remire-montjoly,4.9167,-52.2667,25.02,100,0,1.54,GF,1718762054
176,new norfolk,-42.7826,147.0587,9.95,57,86,0.22,AU,1718762055
177,mossel bay,-34.1831,22.146,13.96,90,100,5.6,ZA,1718762055
178,bochum,51.4833,7.2167,14.97,99,100,1.52,DE,1718762055
179,toliara,-23.35,43.6667,20.01,82,0,2.35,MG,1718762055
180,shiloh,38.5614,-89.8973,27.68,71,100,4.63,US,1718762056
181,bredasdorp,-34.5322,20.0403,13.09,85,100,4.14,ZA,1718762056
182,vila franca do campo,37.7167,-25.4333,18.27,99,78,2.71,PT,1718762056
183,puerto armuelles,8.2833,-82.8667,27.27,72,100,1.79,PA,1718762056
184,qaqortoq,60.7167,-46.0333,4.18,72,100,1.62,GL,1718762057
185,nishinoomote,30.7333,131.0,27.31,69,75,2.57,JP,1718762057
186,ormond beach,29.2858,-81.0559,27.83,77,100,4.12,US,1718762057
187,bijie,27.3125,105.2942,20.41,89,100,0.76,CN,1718762057
188,anloga,5.7947,0.8973,26.51,87,59,5.37,GH,1718762058
189,juba,4.8517,31.5825,21.47,81,16,1.7,SS,1718762058
190,dogonbadan,30.3586,50.7981,26.05,31,0,0.0,IR,1718762058
191,kikwit,-5.041,18.8162,20.76,41,7,1.09,CD,1718762058
192,ndele,8.4109,20.6473,21.51,89,100,1.45,CF,1718762059
193,bilibino,68.0546,166.4372,23.37,33,91,1.93,RU,1718762059
194,buzuluk,52.7807,52.2635,21.32,76,52,2.19,RU,1718762060
195,verkhnevilyuysk,63.4453,120.3167,12.7,55,55,2.07,RU,1718762060
196,alaghsas,17.0187,8.0168,32.3,14,6,5.34,NE,1718762060
197,labasa,-16.4167,179.3833,29.0,71,48,3.92,FJ,1718762061
198,heroica matamoros,25.8833,-97.5,27.79,96,100,10.47,MX,1718762061
199,vorgashor,67.5833,63.95,0.27,73,7,3.36,RU,1718762061
200,qamdo,31.1667,97.2333,12.35,61,100,0.59,CN,1718762061
201,iskateley,67.6803,53.1512,5.55,60,79,5.11,RU,1718762062
202,mainit,9.535,125.5231,27.58,84,100,1.03,PH,1718762062
203,emerald,-23.5333,148.1667,21.3,20,0,0.71,AU,1718761973
204,mytilene,39.11,26.5547,25.51,49,0,4.02,GR,1718762062
205,akureyri,65.6835,-18.0878,7.96,76,100,1.54,IS,1718762063
206,hamilton,39.1834,-84.5333,28.61,73,0,0.0,US,1718762032
207,bonthe,7.5264,-12.505,24.04,90,98,1.32,SL,1718762063
208,kasempa,-13.4584,25.8338,10.53,57,0,2.4,ZM,1718762063
209,santana,-0.0583,-51.1817,25.1,100,0,0.51,BR,1718762064
210,mount isa,-20.7333,139.5,24.87,16,0,3.09,AU,1718762064
211,tralee,52.2704,-9.7026,6.94,92,81,1.54,IE,1718762064
212,maceio,-9.6658,-35.7353,23.69,83,75,1.54,BR,1718762064
213,antsiranana,-12.2787,49.2917,23.4,73,2,9.26,MG,1718762065
214,manta,-0.95,-80.7333,23.88,83,100,5.14,EC,1718762065
215,gisborne,-38.6533,178.0042,11.89,69,96,5.53,NZ,1718762065
216,port lincoln,-34.7333,135.8667,16.1,71,90,6.63,AU,1718762066
217,outjo,-20.1167,16.15,10.81,45,2,1.5,NA,1718762066
218,vernon,50.2581,-119.2691,19.4,44,100,2.06,CA,1718762066
219,corner brook,48.9667,-57.9484,17.09,99,100,2.36,CA,1718762066
220,puerto ayacucho,5.6639,-67.6236,25.07,90,99,1.47,VE,1718762067
221,yuzhno-kurilsk,44.0306,145.8556,15.61,71,94,5.01,RU,1718762067
222,sundumbili,-29.1337,31.3975,16.38,87,8,2.22,ZA,1718762067
223,puerto ayora,-0.7393,-90.3518,21.97,97,100,3.55,EC,1718762067
224,north battleford,52.7834,-108.2847,12.05,43,0,6.69,CA,1718762068
225,rio grande,-32.035,-52.0986,17.19,95,65,2.97,BR,1718762068
226,petropavlovsk-kamchatsky,53.0452,158.6483,10.33,66,75,3.0,RU,1718762068
227,buala,-8.145,159.5921,29.63,71,12,3.7,SB,1718762069
228,chonchi,-42.6128,-73.8092,2.84,89,95,1.12,CL,1718762069
229,ytrebygda,60.305,5.2824,12.52,98,100,6.17,NO,1718762069
230,dunedin,-45.8742,170.5036,8.22,80,92,2.24,NZ,1718762069
231,hammerfest,70.6634,23.6821,16.25,82,40,5.66,NO,1718762070
232,yarmouth,41.7057,-70.2286,22.29,76,0,7.2,US,1718762070
233,barra de santo antonio,-9.4047,-35.5072,23.6,83,67,5.04,BR,1718762070
234,yaren,-0.5472,166.916,29.0,73,12,4.97,NR,1718762070
235,greymouth,-42.4667,171.2,10.13,72,100,6.18,NZ,1718762071
236,al bawiti,28.3492,28.8659,23.16,54,0,3.02,EG,1718762071
237,maricopa,33.0581,-112.0476,38.97,17,100,5.14,US,1718761929
238,zinder,13.8072,8.9881,31.79,31,15,3.03,NE,1718762071
239,kristiansund,63.1115,7.732,11.74,89,100,4.12,NO,1718762072
240,rangkasbitung,-6.3591,106.2494,27.82,77,100,0.42,ID,1718762072
241,ola,59.5833,151.2833,10.93,79,100,4.0,RU,1718762072
242,lorengau,-2.0226,147.2712,27.89,82,100,4.41,PG,1718762073
243,jayapura,-2.5333,140.7,28.66,63,100,1.4,ID,1718762073
244,strood,51.3959,0.4936,14.1,68,48,3.26,GB,1718762073
245,lotoshino,56.2267,35.6414,13.59,94,38,3.55,RU,1718762073
246,skagen,57.7209,10.5839,12.42,87,2,11.81,DK,1718762074
247,floro,61.5996,5.0328,11.04,87,75,10.8,NO,1718762074
248,castillos,-34.1667,-53.8333,15.34,96,90,1.96,UY,1718762074
249,sabzevar,36.2126,57.6819,26.59,24,0,2.78,IR,1718762074
250,ambovombe,-25.1667,46.0833,17.29,81,1,2.59,MG,1718762075
251,revelstoke,50.9832,-118.2023,17.01,48,20,3.09,CA,1718762075
252,vilyuchinsk,52.9306,158.4028,11.15,88,100,3.05,RU,1718762075
253,suntar,62.1444,117.6319,16.26,46,4,2.89,RU,1718762075
254,el calafate,-50.3408,-72.2768,-4.61,79,100,1.03,AR,1718762076
255,fort valley,32.5538,-83.8874,27.98,64,100,0.89,US,1718762076
256,prince rupert,54.3161,-130.3201,13.05,78,100,4.63,CA,1718762076
257,paphos,34.7667,32.4167,23.88,83,0,2.06,CY,1718762077
258,gaiman,-43.2897,-65.4929,3.25,87,61,5.38,AR,1718762077
259,katabu,-4.9333,122.5167,29.11,52,5,3.58,ID,1718762077
260,owando,-0.4819,15.8999,23.9,73,87,0.24,CG,1718762078
261,pitimbu,-7.4706,-34.8086,24.33,85,52,4.36,BR,1718762078
262,anadyr,64.75,177.4833,13.28,50,40,9.0,RU,1718762078
263,tayshet,55.9342,98.0044,16.03,94,97,4.16,RU,1718762078
264,charlottetown,46.2352,-63.1267,22.29,83,75,4.12,CA,1718762079
265,concordia,-31.393,-58.0209,17.1,90,100,2.07,AR,1718762079
266,santa isabel,-23.3156,-46.2214,15.61,69,5,0.7,BR,1718762079
267,alo,7.4178,6.7371,23.74,96,65,1.22,NG,1718762079
268,al hazm,16.1641,44.7769,27.48,30,39,2.45,YE,1718762080
269,xilitla,21.3333,-98.9667,22.88,91,0,0.83,MX,1718762080
270,howrah,22.5892,88.3103,32.0,79,75,5.14,IN,1718762080
271,hithadhoo,-0.6,73.0833,27.98,74,100,2.68,MV,1718762080
272,horta,38.5333,-28.6333,17.23,82,100,2.68,PT,1718762081
273,banjarmasin,-3.3244,114.591,26.08,97,100,1.57,ID,1718762081
274,hami,42.8,93.45,29.09,22,14,3.58,CN,1718762081
275,la'ie,21.6477,-157.9253,28.98,69,74,4.02,US,1718762081
276,palapag,12.5458,125.1147,29.44,79,100,2.27,PH,1718762082
277,beyneu,45.3167,55.2,32.61,23,73,3.51,KZ,1718762082
278,nikolayevsk-on-amure,53.1406,140.73,6.22,95,100,1.37,RU,1718762083
279,ko pha ngan,9.7578,100.0291,26.38,73,45,6.25,TH,1718762083
280,brandon,27.9378,-82.2859,27.18,85,100,7.72,US,1718762084
281,waat,51.1454,6.4958,16.15,97,100,3.09,DE,1718762084
282,al jawf,29.5,38.75,31.05,18,25,3.91,SA,1718762084
283,alvaraes,-3.2208,-64.8042,24.47,92,40,0.25,BR,1718762084
284,lautoka,-17.6167,177.4667,29.92,66,20,5.66,FJ,1718762085
285,ad dilam,23.9915,47.1627,31.23,13,0,1.61,SA,1718762085
286,pelabuhanratu,-6.9875,106.5514,27.64,80,100,1.98,ID,1718762085
287,lihue,21.9789,-159.3672,30.58,73,100,7.2,US,1718762085
288,itoman,26.1247,127.6694,30.22,96,75,4.12,JP,1718762086
289,soio,-6.1349,12.3689,22.03,92,24,4.0,AO,1718762086
290,zonguldak,41.25,31.8333,15.07,80,90,1.38,TR,1718762086
291,fortuna,40.5982,-124.1573,17.74,74,0,5.66,US,1718762086
292,turan,16.0678,108.2208,33.99,55,0,2.06,VN,1718762087
293,harstad,68.799,16.5293,14.23,86,100,3.58,NO,1718762087
294,twon-brass,4.3151,6.2418,26.38,85,71,4.57,NG,1718762087
295,reggane,26.7158,0.1714,37.57,12,0,6.09,DZ,1718762088
296,ridder,50.355,83.5133,11.01,96,100,2.54,KZ,1718762088
297,cestos city,5.46,-9.5828,25.47,83,96,2.21,LR,1718762088
298,scordia,37.2981,14.8408,25.42,68,0,1.03,IT,1718762088
299,touros,-5.1989,-35.4608,23.74,92,50,3.8,BR,1718762089
300,caluula,11.9661,50.7569,31.43,64,99,2.34,SO,1718762089
301,takoradi,4.8845,-1.7554,25.23,90,100,3.42,GH,1718762089
302,rantauprapat,2.1,99.8333,26.41,79,100,0.45,ID,1718762089
303,tianshui,34.5439,105.6897,24.05,61,100,1.94,CN,1718762090
304,lebu,-37.6167,-73.65,8.72,83,51,3.11,CL,1718762090
305,metlili chaamba,32.2667,3.6333,33.52,13,0,1.54,DZ,1718762090
306,ad darb,17.7229,42.2526,30.04,63,71,0.83,SA,1718762091
307,chernyshevskiy,63.0128,112.4714,15.92,41,5,4.26,RU,1718762091
308,jilma,35.2731,9.4239,27.03,28,44,2.78,TN,1718762091
309,chibougamau,49.9168,-74.3659,21.79,88,40,3.09,CA,1718762091
310,aripuana,-9.1667,-60.6333,23.64,55,0,0.48,BR,1718762092
311,waddan,29.1614,16.139,25.96,36,0,1.4,LY,1718762092
312,vallegrande,-18.4897,-64.1069,13.95,97,76,2.69,BO,1718762092
313,fernie,49.5,-115.0687,9.38,96,100,1.75,CA,1718762092
314,cabedelo,-6.9811,-34.8339,24.37,86,34,4.65,BR,1718762093
315,ameca,20.55,-104.0333,22.74,81,99,5.07,MX,1718762093
316,colonia,50.9333,6.95,16.52,92,75,3.6,DE,1718762025
317,zagora,30.3484,-5.8365,28.84,15,0,2.22,MA,1718762093
318,jabal os saraj,35.1183,69.2378,21.24,35,0,5.15,AF,1718762094
319,portel,-1.9356,-50.8211,25.39,81,78,1.53,BR,1718762094
320,ipoh,4.5841,101.0829,31.22,78,20,1.54,MY,1718762094
321,chagoda,59.164,35.3285,13.2,84,1,3.55,RU,1718762095
322,morehead city,34.7229,-76.726,26.11,71,0,2.06,US,1718762095
323,cromer,52.9312,1.2989,13.0,90,0,6.61,GB,1718762095
324,masterton,-40.9597,175.6575,13.27,80,100,3.59,NZ,1718762095
